Molecule ChEMBL ID,AlogP,Smiles
CHEMBL1376511,4.26,COc1c(OC(C)=O)ccc(/C=C/c2ccc3cccc(OC)c3n2)c1[N+](=O)[O-]
CHEMBL1504676,3.35,COc1cc(/C=C(\C#N)c2nc3ccccc3[nH]2)cc(OC)c1O
CHEMBL1427384,2.62,CSc1nc(O)c(C(c2cccc([N+](=O)[O-])c2)c2c(O)nc(SC)nc2O)c(O)n1
CHEMBL1510479,5.37,Cc1cc(N=Nc2ccc(Cl)cc2)cc(CN2CCCC2)c1O
CHEMBL1325390,3.47,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1-c1c(C2Oc3cc(O)cc(O)c3CC2O)cc(O)c(O)c1O)c1cc(O)c(O)c(O)c1
CHEMBL341473,1.02,CN1CCN(c2ccc(N)cc2)CC1
CHEMBL1601730,4.55,Oc1cccc(Nc2nc(O)c(/C=C3\C=Nc4ccccc43)s2)c1
CHEMBL1588263,2.54,COc1cc2c(cc1O)C[C@H]1NCCc3cc4c(c-2c31)OCO4
CHEMBL1495743,3.37,CCOC(=O)COc1ccccc1C1C(C(=O)OC)=C(C)NC2=C1C(=O)c1ccccc12
CHEMBL1509523,6.05,Nc1[nH]c(N=Nc2nc(-c3ccc(Br)cc3)cs2)c2ccccc12
CHEMBL3198974,3.31,O=C(N/N=C/c1ccc(O)cc1)c1cccc(N/N=C/c2ccc(O)cc2)c1
CHEMBL1502358,3.02,O=C(C=C=Nc1ccccc1)C(=O)N=C=Cc1ccccc1
CHEMBL1428164,6.15,CC1=NN(c2nc(-c3ccc(C)cc3)cs2)C(=O)C1N=Nc1ccc2ccccc2c1
CHEMBL129795,2.7,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
CHEMBL1489690,4.37,CC(=O)c1ccc(N=Nc2ccc(N(C)C)cc2)cc1
CHEMBL1605867,1.77,O=C(Cc1ccccc1Cl)NC1(O)C(=O)c2ccccc2C1=O
CHEMBL1384803,2.13,Nc1nc2cc(S(=O)(=O)NC3=NCCCCC3)ccc2s1
CHEMBL2094422,1.47,O=C(Cc1cc(O)[nH]n1)N/N=C/C=C/c1ccccc1
CHEMBL2000340,4.89,Sc1nnc(-c2cc(-c3ccccc3)[nH]n2)n1/N=C/C(Br)=C/c1ccccc1
CHEMBL1426647,4.33,O=C(N=Nc1c(O)[nH]c2ccccc12)c1cc(-c2ccc(F)cc2)[nH]n1
CHEMBL1526171,4.96,CCOC(=O)C1CCN(C(=O)Nc2ccc3nc(-c4ccco4)c(-c4ccco4)nc3c2)CC1
CHEMBL244707,2.58,O=c1cc(-c2ccccc2O)oc2c(O)c(O)ccc12
CHEMBL1994372,2.81,COc1ccc(N/N=C(\C=N\O)C(=O)c2ccc(OC)cc2)cc1
CHEMBL1583997,4.5,COc1ccc(-c2[nH]ncc2N=Nc2ccccc2)cc1
CHEMBL1393655,2.88,Cc1ccc(C(=O)NN2C(=O)/C(=C/c3cccn3C)SC2=S)cc1
CHEMBL1486827,2.41,O=C(Cc1cnn(-c2ccccc2)c1)c1ccc(O)c(O)c1O
CHEMBL227959,4.99,CCN1CCN(c2cc(C)c3cc(NC(=O)/C=C/c4cccc(Cl)c4)ccc3n2)CC1
CHEMBL571087,3.02,COc1cc(O)c(C(=O)/C=C/c2ccc(OC)c(O)c2)c(OC)c1
CHEMBL1331399,3.71,COc1cc(/C=C2/C(=N)N3C(c4ccccc4)=CSC3=NC2=O)cc(OC)c1O
CHEMBL1423198,3.3,Cc1n[nH]c(O)c1C(c1ccc(-c2ccc(C(=O)O)cc2)o1)c1c(C)n[nH]c1O
CHEMBL1462078,4.81,Nc1c(C(=O)c2cccs2)sc2nsc(SCCN3CCCCC3)c12
CHEMBL1374947,5.64,O=C(/C(=C/c1ccc(Cl)cc1)c1nc2ccccc2[nH]1)c1ccccc1
CHEMBL1453439,3.25,O=C(/C=C/c1ccccc1)CC(=O)c1ccccc1O
CHEMBL1571015,3.09,Cc1c(N=NC2=C(O)CCCC2=O)c(=O)n(-c2ccccc2)n1C
CHEMBL19954,4.49,COc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1
CHEMBL1345029,-0.23,CS(=O)(=O)c1cc([N+](=O)[O-])c2no[n+]([O-])c2c1
CHEMBL3194724,2.5,Cc1cc(C(=O)N/N=C/c2ccc(N3CCOCC3)cc2)c(C)o1
CHEMBL1973778,3.46,COc1cc(/C=N/Nc2nc3ccccc3s2)ccc1O
CHEMBL1985582,3.63,COc1cc([N+](=O)[O-])cc(/C=N/NC(=O)c2ccc(NC(=O)c3ccc(C)cc3)cc2)c1O
CHEMBL1395816,4.29,CCOc1cc(C2C(C(=O)OC)=C(C)NC3=C2C(=O)c2ccccc23)c(Br)cc1O
CHEMBL1402628,3.43,CCOc1ccc(NC2=C(OC)C(=O)c3ccccc3C2=O)cc1
CHEMBL1326180,4.53,Oc1ccc(Nc2nc3ccccc3nc2Nc2ccc(O)cc2)cc1
CHEMBL1384567,1.56,O=C1NC(=S)NC(=O)C1=NNc1ccc(-c2ccccc2)cc1[N+](=O)[O-]
CHEMBL1344750,4.02,N#C/C(=C/c1ccc(N2CCCCC2)o1)C(=O)NCCc1c[nH]c2ccccc12
CHEMBL1384515,4.54,O=C1c2ccccc2-c2onc3c(Oc4ccccc4)cc(O)c1c23
CHEMBL150,2.28,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
CHEMBL1582355,2.94,CCC(C)Nc1nc(N)c([N+](=O)[O-])c(Nc2cc(OC)ccc2OC)n1
CHEMBL1442884,5.42,Cn1c(O)c(N=Nc2nc(-c3ccccc3)cs2)c2ccccc21
CHEMBL1346172,4.47,O=C(NCc1ccccn1)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1
CHEMBL567508,1.31,NC(=O)c1c(N)sc2c1CCCC2
CHEMBL1533620,4.42,Cc1ccc(-c2cc(-c3ccccc3Cl)c(C#N)c(N)n2)o1
CHEMBL1348828,2.99,Cc1ccc(C(=O)NCCNc2ccc(Cl)cc2[N+](=O)[O-])o1
CHEMBL1386658,2.56,CC(=O)CSc1nc2cc3c(cc2cc1C#N)OCCO3
CHEMBL1378223,1.47,Oc1cc(-n2cccn2)c(O)cc1-n1cccn1
CHEMBL1325549,3.7,CN(C)c1ccc(N/C=C/C(=O)c2ccc(F)cc2)cc1
CHEMBL1335381,3.36,COC(=O)c1cnc(N2CCN(c3ccc(OC)cc3)CC2)c2ccccc12
CHEMBL1612796,1.73,Cc1cc(Br)ccc1N1C(=O)CC(=O)NC1=O
CHEMBL3207922,2.75,C/N=c1\scc(C)n1/N=C/c1cc(Br)c(O)c(OC)c1
CHEMBL1492565,4.95,N=C1/C(=C/c2ccc(-c3cccc(C(=O)O)c3)o2)C(=O)N=C2SC=C(c3ccccc3)N12
CHEMBL156747,-1.72,N[C@H](CCC(=O)N[C@H](CSN=O)C(=O)NCC(=O)O)C(=O)O
CHEMBL1503,2.9,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1
CHEMBL1991055,3.99,Fc1ccc(/C=N/NC2=Nc3cccc4cccc2c34)cc1
CHEMBL1545042,2.08,CC(C(=O)Nc1cccc([N+](=O)[O-])c1)[n+]1ccccc1.[Br-]
CHEMBL1388012,2.68,COc1ccc2c(c1)Cc1sc(NC(C)=O)nc1-2
CHEMBL1377807,2.35,CCOC(=O)N1CCN(c2[nH]cnc3c4cc(OC)ccc4nc2-3)CC1
CHEMBL1338317,2.67,O=c1c2ccccc2sn1-c1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCCC1
CHEMBL1535285,3.76,O=C1NN(c2ccccc2)C(=O)/C1=C/c1ccc(-c2ccc(Cl)c(C(=O)O)c2)o1
CHEMBL3392069,1.28,NC1=C2C(=O)c3ccccc3C(=O)C2=C(N)CC1
CHEMBL1415735,2.63,CN1C2C=C3C(C#N)=C(N)C(C#N)(C#N)[C@@H](c4cccs4)C3C1CC2
CHEMBL1403329,1.81,Cn1ccnc1Sc1cc(NCCCO)c([N+](=O)[O-])c2nonc12
CHEMBL1531787,2.38,CC(=O)CSc1nsc(SCC(C)=O)c1C#N
CHEMBL1432590,3.23,O=C(O)c1cccc(Nc2cc(Cl)c3nonc3c2[N+](=O)[O-])c1
CHEMBL1370390,2.5,CNc1cccc2c1C(=O)c1ccccc1C2=O
CHEMBL1477992,3.55,Cc1ccc(-c2cc3ncc(C(=O)c4cc([N+](=O)[O-])ccc4O)cn3n2)cc1
CHEMBL1319860,4.22,Cc1ccc(OCC(=O)NNc2c3ccccc3nc3ccccc23)cc1
CHEMBL3190378,3.91,CCOC(=O)c1c(/N=C/c2cc(OC)cc([N+](=O)[O-])c2O)sc(C)c1C
CHEMBL1375570,2.8,CCN(C(=O)c1coc(=O)c(Br)c1)c1ccc2c(c1)OCO2
CHEMBL1335615,3.31,NS(=O)(=O)c1ccc(N=Nc2c(O)c(C(=O)O)cc3ccccc23)cc1
CHEMBL1600132,1.33,CN1C(=O)/C(=C/c2ccc(O)c([N+](=O)[O-])c2)N(C)C1=S
CHEMBL1426842,3.73,O=C(CSC1=NCCS1)NC(c1ccccc1)c1ccccc1
CHEMBL3191849,3.28,O=C(O/N=C\c1ccc(N2CCOCC2)c([N+](=O)[O-])c1)c1ccccc1Cl
CHEMBL1595724,4.35,CCc1nc(Nc2ccc(N3CCN(C(C)=O)CC3)cc2)c2oc3ccccc3c2n1.Cl
CHEMBL1992346,4.51,Clc1ccccc1/C=N/NC1=Nc2cccc3cccc1c23
CHEMBL1467442,2.94,CCN=c1ccccc(C(=O)/C=C/c2ccc3c(c2)OCO3)c1O
CHEMBL1333268,3.11,COc1ccc(N2C(=O)C(Cl)=C(Oc3cccc(OC)c3)C2=O)cc1
CHEMBL1382476,2.53,CCc1ccc(C2C(C#N)=C(N)SC(N)=C2C#N)s1
CHEMBL3198976,5.07,CSc1nnc(-c2ccccc2/N=C/c2c(C)nn(-c3ccc4ccccc4c3)c2O)c(O)n1
CHEMBL1309765,3.95,O=C1CC(c2ccccc2)=NN1c1nc(-c2ccccc2)cs1
CHEMBL1433508,4.21,O=C(NC1CCCCCC1)C1CCN(C(=O)N2CCOc3ccc(Cl)cc32)CC1
CHEMBL3207697,5.36,O=[N+]([O-])c1cccc(/C=C/c2nc(/C=N/c3ccc4ccccc4c3)c(O)o2)c1
CHEMBL1410089,3.57,CCCC(=O)N1CCN(c2ccc(NC(=S)NC(=O)c3cccc(C)c3)cc2)CC1
CHEMBL1379951,5.71,Cc1nc(NC(=O)c2ccccc2)sc1-c1csc(Nc2ccc(F)cc2)n1
CHEMBL1592493,3.53,c1ccc2c(c1)Cc1cc3cc4c(cc3nc1-2)OCO4
CHEMBL1434587,6.04,COc1cccc(Nc2sc(C(=O)c3ccc(F)cc3)c(N)c2C(=O)NCc2ccc(Cl)cc2)c1
CHEMBL3208210,3.32,Cc1[nH]c2ccccc2c1/C=N/Nc1ccccn1
CHEMBL1320434,4.24,O=c1c(N2CCN(c3cccc(Cl)c3)CC2)csc2ccccc12
CHEMBL1562359,1.39,Cn1nc([N+](=O)[O-])c(C(C#N)c2ccccn2)c(Cl)c1=O
CHEMBL1518040,3.98,O=C1CCCCCCC1Sc1ccccc1[N+](=O)[O-]
CHEMBL1464383,3.68,COc1cc(/C=C(\C#N)C(=O)c2c[nH]c3ccccc23)cc(OC)c1O
CHEMBL1506466,3.94,O=C(Nc1ccc(N2CCOCC2)cc1)c1ccc(-c2ccccc2[N+](=O)[O-])o1
CHEMBL3193120,3.59,CCC(=O)Nc1ccc(C(=O)N/N=C/c2c(C)[nH]c3ccccc23)cc1
CHEMBL1387115,5.66,OCc1ccc[n+](/C(C([S-])=Nc2ccc(SC(F)F)cc2)=C(/O)c2ccc(Cl)s2)c1
CHEMBL3190274,3.67,Cc1nn(-c2ccccc2)c(O)c1/C=N/N1C(=O)c2cccc3cccc(c23)C1=O
CHEMBL1500125,2.57,CC1(C)CNc2cc(N)ccc2S1
CHEMBL1377316,3.77,CC(C)C(=O)NC(c1cccs1)c1cc([N+](=O)[O-])c2cccnc2c1O
CHEMBL1420031,4.33,COc1ccc(Br)c2c1-c1nc(NC(=O)c3ccco3)sc1C2
CHEMBL1565221,3.9,Cc1ccc(C2=NOC(=O)/C2=C\C=C\c2ccccc2)cc1
CHEMBL1420009,2.92,CSc1ccc(C(=O)C2CCCN(C(=O)c3ccc4c(c3)no[n+]4[O-])C2)cc1
CHEMBL1517374,3.13,Cc1ccc(O)c(NC2=C(Cl)C(=O)N(Cc3ccccc3)C2=O)c1
CHEMBL1576374,4.03,Cc1ccccc1-c1ccc(Nc2ccc(N3CCOCC3)cc2)nn1
CHEMBL3196920,5.84,Clc1cccc(-c2ccc(/C=N/c3ccc(N4CCOCC4)cc3)o2)c1Cl
CHEMBL1360080,3.37,COc1ccc2c(c1)Cc1sc(NC(=O)c3cccnc3)nc1-2
CHEMBL1378914,4.18,Cc1nn(-c2ccccc2)c(N)c1N=Nc1ccccc1
CHEMBL1583292,3.34,Oc1[nH]c2ccc(Br)cc2c1N=NC(=S)N1CCOCC1
CHEMBL1364482,4.01,COC(=O)c1c(SCC(=O)Nc2cccc(Cl)c2C)[nH]c2ccccc2c1=O
CHEMBL1338079,4.74,Cc1cc2cc(C(c3nnnn3Cc3ccccc3)N3CCc4ccccc43)c(O)nc2cc1C
CHEMBL1332449,3.72,Cc1ccc(CNC(=O)c2ccc3c(=O)[nH]c4c(C(=O)NCC5CCCO5)sc(=S)n4c3c2)cc1
CHEMBL1482617,4.38,CCN(CC)c1ccc(NC(=O)COCc2cc(-c3ccc4c(c3)OCO4)on2)c(C)c1
CHEMBL1459914,2.95,N#CC1=C(N)Oc2[nH]nc(-c3cccs3)c2C1c1ccco1
CHEMBL1347686,4.56,Fc1ccc2nc(Nc3nc4cc5c(cc4s3)OCCO5)sc2c1
CHEMBL1375499,3.02,O=C1NN(c2ccccc2)C(=O)/C1=C\c1ccc(-c2cc([N+](=O)[O-])ccc2O)o1
CHEMBL3194138,3.63,Cc1nccc(-c2cccc(N/N=C(\C#N)C(=O)c3ccccc3)c2)n1
CHEMBL45152,3.05,O=c1c2ccccc2sn1-c1ccccc1
CHEMBL1328395,4.65,CCOc1c(OC(C)=O)ccc(/C=C/c2ccc3cccc(OC)c3n2)c1[N+](=O)[O-]
CHEMBL3195176,4.13,CCCC/C(=N\c1ccc(N)cc1)C1=C(O)C(C(=O)OC)C(C)(C)CC1=O
CHEMBL118175,2.34,C/C(=N/Nc1ccc(C(=O)O)cc1)c1ccc(O)c(O)c1O
CHEMBL3190665,4.36,COc1ccc(/C=N/c2c(-c3ccco3)nc3ccccn23)cc1OC
CHEMBL1469028,2.44,Cc1nn(-c2nnc(NCc3ccccc3)nn2)c(C)c1Br
CHEMBL24983,3.1,O=c1oc(Cl)c(Cl)c2ccccc12
CHEMBL1509216,5.68,O=C(CSc1nccn1-c1ncc(C(F)(F)F)cc1Cl)c1ccc(Br)cc1
CHEMBL1351514,3.07,CCOC(=O)/C(C#N)=C1\C(=O)N(Cc2ccccc2)c2ccccc21
CHEMBL1524932,3.76,COCCCn1c(N)c(-c2nc3ccccc3n2C)c2nc3ccccc3nc21
CHEMBL1521297,3.87,Cc1ccc(C(=O)c2coc3c2C(=O)C(=O)c2ccccc2-3)cc1
CHEMBL1489223,3.07,COc1ccc2c(c1)OC/C(=C\c1ccc(OC)c(O)c1)C2=O
CHEMBL1971324,3.86,C(=N/NC1=Nc2cccc3cccc1c23)\c1ccccc1
CHEMBL1306676,3.51,COc1ccc(OC)c(C(=O)c2c(C)oc3cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c23)c1
CHEMBL1310606,6.88,CCCCCCC(=O)Nc1nc(C)c(-c2csc(Nc3ccc(Cl)cc3)n2)s1
CHEMBL1308993,1.31,COCCOC(=O)c1sc(=S)n(CCOC)c1N
CHEMBL3191503,3.62,CN1/C(=C/C=N/NC(=O)c2ccc([N+](=O)[O-])cc2)C(C)(C)c2ccccc21
CHEMBL1561530,1.28,CC(C)c1cc[n+](-c2[n-]c(=O)sc2C=O)cc1
CHEMBL1415104,4.04,O=C(CNc1cccc2ccccc12)c1ccc([N+](=O)[O-])cc1
CHEMBL1481413,1.57,Cc1ccc(/C=C/C(=O)NCc2ccc(S(N)(=O)=O)cc2)o1
CHEMBL1558240,1.63,O=C1N=C(N2CCOCC2)S/C1=C/c1cc2c(cc1[N+](=O)[O-])OCO2
CHEMBL1971033,4.29,COc1cc([N+](=O)[O-])cc(/C=N/NC(=O)c2cc(-c3ccccc3)nc3ccccc23)c1O
CHEMBL1977271,2.07,O=c1/c(=C/c2ccc(O)c([N+](=O)[O-])c2)sc2nc3ccccc3n12
CHEMBL1422647,3.26,CC1=[N+](C)c2c(ccc3cccnc23)C1(C)C.[I-]
CHEMBL1448627,5.95,C=C(C=O)C[C@@H]1C[C@H](O)C2OC3C[C@]4(C)OC5/C=C\CC6OC7C(CC=CCC6OC5CCCC4OC3CC2O1)OC1CC2OC3CC(=O)OC3C[C@@H](C)C[C@@]2(C)OC1C[C@@H]7C
CHEMBL1586869,2.73,CSC1=NSC2=NC(=O)/C(=C/c3coc4ccccc4c3=O)C(=N)N12
CHEMBL1416543,4.08,Cc1ccccc1C(CC(=O)c1cccs1)C(C#N)C#N
CHEMBL1466554,3.79,N#Cc1cc2ccccc2nc1SCc1ccccn1
CHEMBL1545064,5.22,CC1CCN(c2ccc(NC(=S)NC(=O)c3ccc(-c4cccc([N+](=O)[O-])c4)o3)cc2)CC1
CHEMBL1588926,5.52,C=CCN1/C(=C/c2ccc3cc(C)ccc3[n+]2CC)C=Cc2ccccc21.[Br-]
CHEMBL1589350,4.05,Cc1ccc(C2=NN=C(Nc3ccc(F)cc3)SC2)cc1
CHEMBL1368714,2.58,N#Cc1cc2c(N)c(C(=O)Nc3ccccc3)sc2nc1N
CHEMBL1699206,4.16,O=C(N/N=C/c1ccc(-c2ccc(S(=O)(=O)Nc3ncccn3)cc2)o1)c1cc2ccccc2cc1O
CHEMBL1401860,4.46,CCOC(=O)Nc1ccc2c(c1)Nc1ccccc1S2
CHEMBL93353,3.34,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3
CHEMBL1517493,4.14,COc1ccc(/C=C/C(=O)c2ccncc2)c2ccccc12
CHEMBL3210489,1.6,C=CCn1c(=O)/c(=C2/Sc3cc(OC)ccc3N2C)s/c1=C1\C(=O)N(CC)C(=S)N1C
CHEMBL274921,1.95,Nc1cc2nc3ccccc3nc2cc1N
CHEMBL1301164,3.76,CNc1ccc(Br)cc(C(=O)/C=C/c2cc(OC)ccc2OC)c1=O
CHEMBL1489365,4.5,CN1CCc2c(sc3c2C(=O)NC(c2ccc(-c4cccc(Cl)c4)o2)N3)C1
CHEMBL477197,1.32,Oc1cc2c(cc1O)[C@@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2
CHEMBL1320363,5.56,Cc1cc(NC(=O)N2CC=C(c3c[nH]c4ccccc34)CC2)ccc1Br
CHEMBL3199328,2.77,Oc1ccc(/C=N/NP(=S)(c2ccccc2)c2ccccc2)c(O)c1O
CHEMBL1423071,4.9,Oc1[nH]c2ccccc2c1N=Nc1nc2ccccc2s1
CHEMBL1322695,3.75,CC1=NN(c2cccc(C(=O)O)c2)C(=O)/C1=C\C=C/c1ccccc1
CHEMBL1559260,3.44,CCOC(=O)/C(C#N)=C/C=C1\C=Cc2ccccc2N1CC
CHEMBL1532195,3.47,Br.c1cc2c(cc1-c1csc(NNC3=NCCCCC3)n1)OCCO2
CHEMBL1303738,2.31,COc1ccc(CNC(=O)C(C#N)c2nc3ccccc3nc2N2CCN(C)CC2)cc1
CHEMBL1361994,4.26,Fc1ccc(-c2cnn3c(-c4cccs4)ccnc23)cc1
CHEMBL1540682,4.57,COC(=O)C1CN(C#N)N(c2ccc(Cl)cc2)C12c1ccccc1-c1ccccc12
CHEMBL1540618,4.17,Cc1cc(N2CCOCC2)nc2ccc(N=C(S)N3CCCCC3C)cc12
CHEMBL3196293,3.28,O=C(O)CC/C(=N\Nc1ccc([N+](=O)[O-])cc1)c1ccccc1
CHEMBL480,3.52,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1
CHEMBL1400815,4.91,Cc1nn(-c2ccccc2)c(N2CCCC2)c1/C=C1\N=C(c2ccc(OC(C)C)cc2)OC1=O
CHEMBL1386096,3.91,C1=CC2c3ccccc3NC(c3ccncc3)C2C1
CHEMBL1481914,4.43,O=C(Nc1nc(-c2ccco2)c(-c2ccco2)s1)C1CC(=O)N(c2ccc3c(c2)OCCO3)C1
CHEMBL52347,1.47,O=C1C=Cc2ccccc2C1=O
CHEMBL1560775,3.62,O=C1N=C(Nc2ccc(O)cc2)S/C1=C\C=C\c1ccco1
CHEMBL1533896,2.04,CC(C)C1C(=O)N2CCC[C@H]2[C@]2(O)O[C@@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
CHEMBL187460,3.44,C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C
CHEMBL1324375,4.33,Cc1cc2cc(C(c3nnnn3Cc3ccco3)N3CCc4ccccc4C3)c(O)nc2cc1C
CHEMBL1465049,4.58,Oc1ccc(NCc2ccccc2OCc2ccccc2)cc1
CHEMBL2373651,-0.26,CC1=C(O)C(=O)[C@H]2O[C@H]2C1=O
CHEMBL1392313,,CC1=Nc2nc3c(c4c(C#N)c(N5CCCCC5)nc(c24)N1)CC(=O)N3c1ccc(C(C)C)cc1.CN(C)C=O
CHEMBL1613591,3.73,Cc1ccc2[nH]c(-c3cccc(N)c3)cc2c1
CHEMBL1427057,3.96,COc1ccc(/C=C/C(=O)c2cc(Cl)ccc2O)c(OC)c1
CHEMBL1415573,3.51,C=CCNc1nc2c3ccccc3n(C(C)=O)c2s1
CHEMBL164,1.69,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12
CHEMBL1610697,2.93,COc1cccc(OCCNc2cc(N3CCOCC3)ccc2[N+](=O)[O-])c1
CHEMBL1325170,3.65,Cn1c(/C=C(\C#N)C(N)=S)ccc1-c1ccc(Br)cc1
CHEMBL1357752,3.65,COc1ccc(/C=C(\C#N)c2nc3ccccc3n2C)c(OC)c1
CHEMBL1452003,2.89,COc1cccc(C(=O)NC(=S)Nc2ccc(N(C)C)cc2)c1
CHEMBL1479786,1.64,CCOCCCNC(=O)/C(C#N)=C/c1ccc([N+](=O)[O-])o1
CHEMBL1512915,5.53,CCOc1ccc(NC(=O)c2c(NCc3cccnc3)sc3c2CCC(C)C3)cc1
CHEMBL461431,2.21,CCOC(=O)c1nn(-c2ccccc2)c(=O)c2c(N)scc12
CHEMBL590,2.01,CC1=CC(=O)c2ccccc2C1=O
CHEMBL1580852,5.66,O=C(/C=C/c1cccs1)c1ccc(NC(=O)c2cccc(Br)c2)cc1
CHEMBL1454487,1.81,CCOc1ccc(NC2C=CS(=O)(=O)C2)cc1
CHEMBL1521196,3.52,Cc1ccc(C=C2C(=O)c3ccccc3C2=O)s1
CHEMBL1581396,3.76,CNc1ccc(Br)cc(C(=O)/C=C/c2cccc(OC)c2)c1=O
CHEMBL1582091,3.62,COc1ccc(SN=C2C(C)=CC(=O)C=C2C)cc1
CHEMBL1512716,5.05,CCc1ccc(NC(=O)N2CC=C(c3c[nH]c4ccccc34)CC2)cc1
CHEMBL386524,0.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@H](O)[C@H](C)O1
CHEMBL1412731,2.61,CCOC(=O)Cc1csc(-n2sc3ccccc3c2=O)n1
CHEMBL1524323,4.57,Cc1oc(-c2ccccc2)cc1C(=O)Nc1ccc(N(C)C)cc1
CHEMBL1345704,4.47,CC1=CC(C)(C)n2c(O)c(N=N)c3cc(C)cc1c32
CHEMBL1712384,3.74,Clc1ccc(/N=c2\ssnc2Cl)cc1
CHEMBL484853,4.32,CC(C)c1cc2c(c(O)c1O)[C@@]1(C(=O)O)CCCC(C)(C)[C@@H]1CC2
CHEMBL1318718,3.46,COC(=O)c1sc(NC(=O)c2ccc(Cn3cc(Cl)cn3)o2)c(C#N)c1C
CHEMBL1457747,3.52,O=C(NCc1ccco1)c1cccn2c(=O)c3cc4ccccc4cc3nc12
CHEMBL3192208,4.28,COc1cccc(/C=N/c2oc(-c3ccccc3)cc2C#N)c1O
CHEMBL1418830,5.25,CC1=CN2C(=N)/C(=C/c3ccc(Sc4ccc(Cl)cc4)o3)C(=O)N=C2S1
CHEMBL1339270,4.66,Cc1cccc(N=Nc2ccc(O)c3ncccc23)c1
CHEMBL77030,1.29,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S
CHEMBL1565921,4.13,Cc1ccc2scc(N3CCc4ccccc4C3)c(=O)c2c1
CHEMBL297304,1.59,O=c1[nH]sc2ccccc12
CHEMBL1328519,3.94,COc1ccc(N2CSC3=C(C#N)C(c4cc(OC)ccc4OC)CC(=O)N3C2)c(OC)c1
CHEMBL1485369,2.97,O=C(/C=C/NNC(=O)c1ccc(Cl)cc1)c1ccccc1
CHEMBL680,0.62,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1
CHEMBL1575074,8.69,CC(=O)O[C@H]1CC(C)(C)C(=C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C(=O)C[C@@]23O[C@]2(C)C[C@@H](O)CC3(C)C)[C@](C)(O)C1
CHEMBL1379103,0.14,CC(=O)Nc1ccc2nc3c(=O)n(C)c(=O)n(C)c3nc2c1
CHEMBL1457608,,CC(=O)O[C@@H]1C(CO[Si](C)(C)C(C)(C)C)=C(Br)C(=O)[C@@H]2O[C@]12C
CHEMBL1429241,4.28,Oc1ccc(N=Nc2ccc(Br)cc2)c(O)c1
CHEMBL1326856,4.33,O=C(Nc1ccc(N2CCN(c3ccc(O)cc3)CC2)cc1)Oc1ccccc1
CHEMBL601952,2.65,Cl.Nc1ccc(N2CCCCCC2)cc1
CHEMBL1584754,2.61,[O-][n+]1onc2c3cc(-c4ccccc4)[nH]c3ccc21
CHEMBL1326249,6.21,CC(/C=C(\NC(=O)c1ccccc1)C(=O)N=Nc1c(O)[nH]c2ccc(C)cc12)=C\c1ccccc1
CHEMBL1470135,3.87,Cc1oc2c(c1C(=O)c1ccccc1)C(=O)C(=O)c1ccccc1-2
CHEMBL1510632,3.12,O=C(/C=C/c1cccc(O)c1)c1ccc(N2CCOCC2)cc1
CHEMBL1997413,4.44,C/N=c1\scc(-c2cc(OC)ccc2OC)n1/N=C/c1c(C)[nH]c2ccccc12
CHEMBL1432130,3.54,COc1ccc2c(c1)OCC1=C2CCC2(C)C(=O)CC=C12
CHEMBL1446929,1.09,CCC(=O)NC1=C(Cl)C(=O)C(NC(=O)CC)=C(Cl)C1=O
CHEMBL600694,3.94,CC1C/C(=C/c2ccncc2)C(=O)/C(=C/c2ccncc2)C1
CHEMBL1389990,2.51,CC(=C\c1ccco1)/C=C1/SC(=S)N(CC(=O)O)C1=O
CHEMBL3192910,2.89,COc1ccc(-c2cnnc(N/N=C/c3ccc(C)o3)n2)cc1
CHEMBL1390706,1.83,Cc1noc(/C=C/N(C)C)c1S(=O)(=O)N1CCCC(C(=O)NCc2ccco2)C1
CHEMBL1586445,3.98,CC1=NN(c2ccccc2)C(=O)/C1=C\c1cn(C)c2ccccc12
